timestamp,ram_mb,cpu_percent
1771862368.7576423,953.7265625,0.0
1771862370.7581568,1880.98828125,218.4
1771862372.7586524,2819.76171875,238.9
1771862374.7590916,3917.97265625,232.4
1771862376.7595143,4838.41015625,226.5
1771862378.7599554,5947.47265625,258.4
1771862380.7603507,6884.5859375,229.5
1771862382.7607725,7982.32421875,228.5
1771862384.7612119,7000.51171875,368.9
1771862386.761656,5704.40625,367.4
1771862388.7621338,4648.3203125,371.4j
1771862390.762589,1831.6015625,255.4
1771862392.7630644,2701.47265625,239.9
1771862394.7639465,3859.42578125,257.4
1771862396.7644477,4661.6015625,228.4
1771862398.764897,5683.59765625,227.4
1771862400.765364,6628.765625,246.4
1771862402.765912,7625.12890625,244.9
1771862404.7663524,7351.5,307.4
1771862406.7668624,6007.890625,371.4
1771862408.7675688,4663.78125,370.4
1771862410.7680926,1668.5859375,275.4
1771862412.768524,2658.4609375,259.9
1771862414.768961,3612.515625,234.0
1771862416.7694125,4620.69921875,229.4
1771862418.7698445,5547.04296875,236.9
1771862420.770296,6602.7265625,261.4
1771862422.7707233,7489.90625,231.5
1771862424.7713408,7763.26171875,293.4
1771862426.7719016,6326.4375,371.4
1771862428.772435,5030.703125,371.4
1771862430.772913,4024.87109375,342.9
1771862432.7733605,4024.87109375,213.0
1771862434.773993,4024.87109375,214.9
1771862436.7744193,4445.75390625,255.9
1771862438.7748694,5330.85546875,230.0
1771862440.7752953,6316.58203125,224.4
1771862442.7757332,7279.140625,251.9
1771862444.776189,8081.19140625,248.9
1771862446.7766306,6725.08203125,372.4
1771862448.7770672,5524.98046875,371.9
1771862450.777567,5524.9453125,386.4
1771862452.7782617,4015.875,221.4
1771862454.7797844,4015.875,236.8
1771862456.7802172,4550.7265625,247.9
1771862458.7806618,5402.9765625,240.4
1771862460.7811167,6404.31640625,228.4
1771862462.7815897,7334.3984375,234.4
1771862464.782357,8147.76171875,270.9
1771862466.78283,6768.21875,373.9
1771862468.783303,5611.92578125,371.9
1771862470.7851958,4016.65234375,361.2
1771862472.7856336,4018.90234375,233.9
1771862474.7865171,4018.90234375,222.4
1771862476.7869623,4562.05859375,242.4
1771862478.787576,5493.5234375,244.4
1771862480.7881892,6454.28515625,237.9
1771862482.789005,7353.74609375,220.4
1771862484.7896318,7809.03515625,283.9
1771862486.790287,6752.94921875,376.9
1771862488.7907317,5601.79296875,371.9
1771862490.7911847,5601.7578125,371.4
1771862492.791733,4020.68359375,250.4
1771862494.7922704,4020.68359375,244.9
1771862496.7928421,4212.68359375,235.9
1771862498.7934325,5232.54296875,228.4
1771862500.7938728,6167.37890625,251.4
1771862502.794267,7070.22265625,242.4
1771862504.7947447,8075.99609375,226.4
1771862506.795197,7080.09375,365.4
1771862508.7956562,5783.98828125,369.9
1771862510.7961047,5591.9453125,354.4
1771862512.7965112,4023.54296875,269.4
1771862514.7970636,4023.54296875,235.9
1771862516.797615,4085.98046875,240.9
1771862518.798096,5105.66015625,255.4
1771862520.7985084,5933.6171875,234.5
1771862522.799513,6830.4609375,219.9
1771862524.7999587,7877.0234375,263.9
1771862526.800394,7394.4609375,315.4
1771862528.80085,6098.35546875,368.4
1771862530.8013024,5570.28515625,375.9
1771862532.8017833,4024.515625,284.4
1771862534.8022082,4024.515625,235.4
1771862536.802596,4240.7421875,231.5
1771862538.8030555,5296.77734375,227.9
1771862540.8034768,6276.74609375,237.9
1771862542.8039322,7304.234375,256.4
1771862544.8043916,8225.5625,232.9
1771862546.8049948,6833.63671875,373.9
1771862548.8054502,5633.66015625,374.4
1771862550.8058686,4027.98828125,361.4
1771862552.8062973,4027.98828125,239.4
1771862554.806793,4027.98828125,239.4
1771862556.807238,4711.69140625,222.9
1771862558.8076484,5634.45703125,242.9
1771862560.8081443,6715.6015625,251.9
1771862562.8085716,7591.60546875,235.4
1771862564.8090255,7771.9296875,288.4
1771862566.8094695,6475.82421875,367.9
1771862568.8099742,5731.37109375,372.9
1771862570.810383,4028.953125,353.9
1771862572.81077,4028.953125,236.0
1771862574.8113441,4028.953125,237.9
1771862576.8117824,4712.796875,227.9
1771862578.8122034,5677.07421875,238.4
1771862580.8126614,6766.10546875,255.4
1771862582.8130746,7585.52734375,232.5
1771862584.8135865,7712.75,290.9
1771862586.8140433,6368.640625,372.9
1771862588.8144991,5552.55859375,374.4
1771862590.8149467,4029.78125,314.9
1771862592.8153656,4029.78125,234.9
1771862594.815856,4119.21875,235.4
1771862596.8164315,5133.3828125,256.9
1771862598.816851,5936.3671875,227.5
1771862600.8174336,6933.1796875,225.9
1771862602.8178709,7895.65625,250.4
1771862604.8183126,7518.90234375,330.9
1771862606.8187397,6118.1875,370.4
1771862608.8191855,5638.12109375,378.9
