timestamp,ram_mb,cpu_percent
1771996190.0598907,849.375,0.0
1771996192.0604515,1084.7890625,100.0
1771996194.0609627,1152.953125,100.5
1771996196.0613656,1129.640625,99.5
1771996198.0617611,1269.70703125,100.5
1771996200.0622926,1222.0,99.5
1771996202.0627973,1216.109375,100.0
1771996204.0632148,1191.984375,99.5
1771996206.063709,1284.61328125,100.0
1771996208.0641582,1244.046875,100.0
1771996210.0646827,1291.859375,100.0
1771996212.0650985,1244.31640625,100.0
1771996214.0655003,1364.29296875,99.5
1771996216.0661669,1292.12890625,100.5
1771996218.066586,1327.56640625,100.0
1771996220.0670261,1255.56640625,100.0
1771996222.0674248,1292.2578125,100.0
1771996224.0678484,1249.75390625,99.5
1771996226.068314,1250.1328125,100.5
1771996228.0687099,1249.8671875,100.0
1771996230.0691147,1369.7578125,100.0
1771996232.0695274,1344.7578125,100.0
1771996234.0699413,1369.70703125,100.0
1771996236.0703237,1297.65625,100.0
1771996238.0707598,1249.84375,100.0
1771996240.0730588,1107.90234375,100.4
1771996242.0734556,1647.0703125,99.5
1771996244.0738745,2158.9453125,100.5
1771996246.0742724,2620.484375,100.0
1771996248.0750797,3157.0390625,99.5
1771996250.075573,3301.15625,100.0
1771996252.0759838,3850.72265625,100.0
1771996254.0766377,4356.97265625,100.5
1771996256.077211,4860.984375,99.5
1771996258.077615,5371.55078125,100.0
1771996260.0780268,5533.1796875,100.0
1771996262.0786042,6038.30859375,100.0
1771996264.0791295,6492.80859375,100.0
1771996266.0795465,7190.47265625,99.5
1771996268.079962,7524.53125,100.0
1771996270.080367,7670.671875,100.0
1771996272.0807757,7094.21484375,100.0
1771996274.0811667,6902.53515625,100.0
1771996276.0816493,6230.51953125,99.5
1771996278.0820637,6134.515625,100.5
1771996280.0825768,5604.62890625,100.0
1771996282.0831425,5645.14453125,100.0
1771996284.0835464,4981.6640625,100.0
1771996286.0841565,4762.10546875,100.0
1771996288.0845685,4214.47265625,99.5
1771996290.0849388,3442.6015625,100.0
1771996292.0853791,1843.8515625,100.0
1771996294.0860953,2059.9921875,100.5
1771996296.0865185,2360.18359375,99.5
1771996298.0869763,3028.4375,100.5
1771996300.0875676,3212.4609375,99.5
1771996302.0879757,3809.70703125,100.0
1771996304.0883713,4363.76953125,100.0
1771996306.088795,4777.265625,100.0
1771996308.0892074,5276.20703125,100.5
1771996310.0896397,5467.6875,99.5
1771996312.090052,6040.76171875,100.0
1771996314.0904667,6500.32421875,100.5
1771996316.090937,7100.3359375,99.5
1771996318.0913634,7412.52734375,100.5
1771996320.0917509,7436.70703125,99.5
1771996322.0921717,6764.62890625,100.0
1771996324.0925508,6716.5,100.0
1771996326.0930083,6045.98828125,100.0
1771996328.0934212,6075.421875,100.0
1771996330.0940974,5468.47265625,100.0
1771996332.0945299,4892.78515625,99.5
1771996334.0949335,4700.453125,100.5
1771996336.0953584,4028.4375,100.0
1771996338.0959468,4034.4296875,100.0
1771996340.0963485,1225.109375,99.5
1771996342.0967238,1782.55078125,100.5
1771996344.0971227,2161.11328125,100.0
1771996346.0975456,2875.72265625,100.0
1771996348.0979795,3192.51171875,99.5
1771996350.0985892,3364.15625,100.0
1771996352.0990293,4081.67578125,100.0
1771996354.0994184,4273.1171875,100.0
1771996356.1000016,4859.0390625,100.0
1771996358.1004174,5424.9140625,100.0
1771996360.100845,5830.40234375,100.0
1771996362.1012213,6336.66796875,100.0
1771996364.1016018,6528.8828125,100.0
1771996366.10199,7097.4453125,100.0
1771996368.1023767,7560.9453125,100.0
1771996370.1027644,7417.2578125,100.0
1771996372.103146,6903.69140625,99.5
1771996374.1035733,6781.109375,100.0
1771996376.103992,6264.72265625,100.0
1771996378.1044075,5688.82421875,100.0
1771996380.1047986,5497.22265625,100.0
1771996382.1052136,4825.20703125,100.0
1771996384.10566,4729.203125,99.5
1771996386.106073,4153.19140625,100.5
1771996388.1064868,4157.69140625,100.0
1771996390.1068935,1301.609375,100.0
1771996392.1073864,1852.9296875,99.5
1771996394.108028,2069.6171875,100.5
1771996396.1084347,2683.8125,100.0
1771996398.1088488,3196.8125,99.5
1771996400.1092925,3575.04296875,100.5
1771996402.1096978,4108.95703125,99.5
1771996404.1101213,4332.953125,100.5
1771996406.1105144,4924.36328125,99.5
1771996408.1109252,5429.48828125,100.0
1771996410.1114516,6012.6640625,100.0
1771996412.1118903,6341.40234375,100.0
1771996414.1122746,6574.5234375,100.0
1771996416.112706,7243.515625,100.0
1771996418.1131938,7469.546875,100.0
1771996420.1135895,7484.953125,100.0
1771996422.1140246,6941.56640625,99.5
1771996424.114455,6742.7421875,100.5
1771996426.114844,6173.359375,99.5
1771996428.1152558,5501.72265625,100.0
1771996430.1156542,5405.2890625,100.5
1771996432.1162026,4868.53515625,100.0
1771996434.1166022,4924.96875,99.5
1771996436.1170259,4252.81640625,100.0
1771996438.1174264,3773.72265625,100.0
1771996440.1178465,1735.3359375,100.0
1771996442.1182575,2072.546875,99.5
1771996444.1187088,2288.90625,100.0
1771996446.1194925,2935.86328125,99.5
1771996448.120008,3176.66015625,100.0
1771996450.1203933,3794.6640625,100.0
1771996452.1208525,4353.2265625,100.0
1771996454.1212692,4770.046875,100.0
1771996456.1216652,5288.67578125,100.0
1771996458.1220675,5480.609375,100.5
1771996460.1226444,6055.0546875,99.5
1771996462.1231737,6512.3671875,100.0
1771996464.1235728,6930.87890625,100.0
1771996466.123991,7424.19140625,100.0
1771996468.1243942,7448.93359375,100.0
1771996470.124943,6729.23046875,100.0
1771996472.1253445,6632.7890625,100.5
1771996474.126038,6129.44140625,100.0
1771996476.1264818,6045.6484375,100.0
1771996478.1270454,5510.13671875,99.5
1771996480.127482,4905.25,100.0
1771996482.1280234,4713.24609375,100.0
1771996484.1285248,4041.23046875,100.0
1771996486.128936,4101.6015625,100.0
1771996488.129348,1309.23828125,99.5
1771996490.1299093,1963.703125,100.0
1771996492.1303263,2172.16015625,100.5
1771996494.1307173,2723.9765625,99.5
1771996496.13118,3252.7265625,100.0
1771996498.1316037,3768.48046875,100.0
1771996500.1320438,4284.8671875,100.5
1771996502.1324358,4428.92578125,99.5
1771996504.1329172,4980.69140625,100.0
1771996506.1335435,5293.07421875,100.5
1771996508.1339746,5907.90234375,100.0
1771996510.1343596,6420.33984375,99.5
1771996512.1347842,6826.109375,99.5
1771996514.1351829,7348.67578125,100.5
1771996516.1356912,7548.82421875,100.0
1771996518.1361182,7205.328125,100.0
1771996520.1366448,6732.96484375,99.5
1771996522.1371713,6061.17578125,99.5
1771996524.1375923,5964.98828125,100.0
1771996526.1381066,5415.8515625,100.0
1771996528.1385088,5473.11328125,100.5
1771996530.1389434,4812.359375,99.5
1771996532.1394656,4236.328125,100.0
